id,r,t,p,z,m200b,r200b
61354278987,3558.114014,1.570533,0.029232,1.076986,1366649470976.000000,0.271068
61354285740,3557.630859,1.570684,0.030029,1.076783,1093319589888.000000,0.251638
61354281629,3561.699219,1.570564,0.026852,1.078493,1561885147136.000000,0.283406
61354278986,3560.216309,1.570786,0.028240,1.077870,1327602335744.000000,0.268462
61354285774,3558.141357,1.570701,0.032490,1.076997,1444743741440.000000,0.276136
61354285980,3554.864014,1.570673,0.039031,1.075620,0.000000,0.000000
61354285983,3561.344238,1.570776,0.038943,1.078344,117141389312.000000,0.119517
61354285984,3560.773682,1.570694,0.039180,1.078104,2811393212416.000000,0.344747
61354279004,3506.934814,1.570688,0.052624,1.055607,1796167958528.000000,0.296922
61354286582,3507.688232,1.570653,0.052323,1.055918,3826618728448.000000,0.382060
61354279005,3506.711670,1.570730,0.054329,1.055515,663801167872.000000,0.213078
61354286581,3507.888184,1.570789,0.052090,1.056001,273329897472.000000,0.158522
61354286584,3510.298340,1.570741,0.052025,1.057001,1249508065280.000000,0.263091
61354286585,3508.765381,1.570589,0.052227,1.056364,976178249728.000000,0.242309
61354286586,3510.512939,1.570543,0.052215,1.057091,39047127040.000000,0.082869
61354302930,3509.852783,1.570564,0.060642,1.056816,546659794944.000000,0.199725
61339599308,3501.201416,1.570571,0.062145,1.053236,937131114496.000000,0.239034
61339678328,3507.307129,1.570558,0.067816,1.055761,1093319589888.000000,0.251638
61339599335,3506.033691,1.570515,0.069978,1.055234,3787571593216.000000,0.380756
61354279006,3509.310303,1.570668,0.069484,1.056589,741895438336.000000,0.221127
61358473217,3514.555420,1.570646,0.071471,1.058776,702848303104.000000,0.217177
61354286611,3521.316162,1.570561,0.052288,1.061595,3006628888576.000000,0.352549
61354286656,3530.054932,1.570716,0.050740,1.065238,78094254080.000000,0.104408
61354286680,3530.752441,1.570584,0.056481,1.065529,702848303104.000000,0.217177
61354302935,3528.197266,1.570773,0.058940,1.064464,741895438336.000000,0.221127
61354303066,3516.231201,1.570590,0.064427,1.059475,859036844032.000000,0.232201
61358473493,3515.816650,1.570672,0.073265,1.059302,1210461061120.000000,0.260322
61343827088,3500.454346,1.570550,0.092575,1.052927,663801167872.000000,0.213078
61343827337,3502.865479,1.570630,0.095525,1.053924,585706962944.000000,0.204371
61343827338,3503.575439,1.570695,0.095675,1.054218,741895438336.000000,0.221127
61343827342,3510.919434,1.570712,0.095815,1.057260,390471286784.000000,0.178535
61358476214,3520.405762,1.570531,0.091964,1.061215,2381874987008.000000,0.326212
61358476221,3525.902100,1.570695,0.089909,1.063507,585706962944.000000,0.204371
61358476222,3526.712158,1.570617,0.089923,1.063845,2889487482880.000000,0.347910
61358476224,3525.501709,1.570533,0.090961,1.063340,2342827851776.000000,0.324419
61358476223,3526.013672,1.570660,0.090794,1.063553,3162817429504.000000,0.358551
61358476225,3526.341797,1.570614,0.090874,1.063690,2577110401024.000000,0.334892
61358476226,3526.821533,1.570585,0.091162,1.063890,23974937362432.000000,0.704335
61358476228,3527.331787,1.570609,0.091244,1.064103,859036844032.000000,0.232201
61358476230,3527.908936,1.570599,0.090112,1.064344,663801167872.000000,0.213078
61358476229,3528.106689,1.570568,0.090015,1.064426,2733298941952.000000,0.341525
61358476227,3527.354736,1.570532,0.091088,1.064112,1015225384960.000000,0.245498
61358476216,3524.761719,1.570563,0.092371,1.063031,2577110401024.000000,0.334892
61354286652,3536.444580,1.570538,0.049649,1.067902,702848303104.000000,0.217177
61354302990,3535.630859,1.570755,0.057531,1.067563,624754032640.000000,0.208816
61354286660,3540.437500,1.570707,0.049355,1.069567,6364682256384.000000,0.452674
61354286692,3543.193115,1.570580,0.055019,1.070716,780942573568.000000,0.224940
61354286689,3543.705811,1.570694,0.054727,1.070930,3748524457984.000000,0.379443
61354286690,3541.244385,1.570663,0.055248,1.069903,468565557248.000000,0.189722
61354303177,3543.674561,1.570705,0.067081,1.070916,663801167872.000000,0.213078
61354287129,3550.260010,1.570612,0.049601,1.073684,624754032640.000000,0.208816
61358473562,3531.588379,1.570709,0.085245,1.065878,1171413925888.000000,0.257492
61358476207,3534.711670,1.570626,0.086905,1.067180,468565557248.000000,0.189722
61358476399,3534.117920,1.570544,0.095973,1.066932,1366649470976.000000,0.271068
61358473239,3534.825928,1.570718,0.096589,1.067227,1015225384960.000000,0.245498
61358473238,3536.517334,1.570674,0.097249,1.067933,546659794944.000000,0.199725
61358476412,3538.179688,1.570556,0.096610,1.068626,741895438336.000000,0.221127
61358473233,3545.797607,1.570579,0.089883,1.071808,0.000000,0.000000
61358473244,3539.277344,1.570539,0.096578,1.069083,117141389312.000000,0.119517
61358473627,3555.865723,1.570519,0.085216,1.076041,2616157536256.000000,0.336574
61358473235,3546.880127,1.570658,0.090321,1.072263,859036844032.000000,0.232201
61358476333,3550.232178,1.570655,0.090302,1.073673,2225686446080.000000,0.318920
61358473236,3550.627441,1.570786,0.090018,1.073839,1210461061120.000000,0.260322
61358476334,3550.694336,1.570757,0.090429,1.073867,1639979417600.000000,0.288053
61358476332,3549.716064,1.570619,0.090509,1.073456,5583739551744.000000,0.433346
61358473242,3550.388184,1.570587,0.091974,1.073738,2655204671488.000000,0.338241
61358473241,3550.612061,1.570782,0.092091,1.073832,780942573568.000000,0.224940
61358473243,3551.274902,1.570593,0.092360,1.074111,0.000000,0.000000
61358476324,3558.816406,1.570758,0.089616,1.077281,195235643392.000000,0.141703
61354280190,3563.854248,1.570644,0.001915,1.079399,468565557248.000000,0.189722
61354280212,3565.854248,1.570721,0.003072,1.080240,0.000000,0.000000
61354278971,3562.615234,1.570705,0.015303,1.078878,898083979264.000000,0.235667
61354278970,3562.753906,1.570694,0.015114,1.078936,624754032640.000000,0.208816
61354281441,3576.772217,1.570777,0.014325,1.084830,390471286784.000000,0.178535
61354281503,3577.848633,1.570651,0.015141,1.085282,859036844032.000000,0.232201
61354280407,3579.122070,1.570527,0.010542,1.085820,937131114496.000000,0.239034
61354280410,3580.140381,1.570703,0.012085,1.086251,976178249728.000000,0.242309
61354280253,3586.662598,1.570576,0.001159,1.089016,1288555200512.000000,0.265804
61354280421,3593.492432,1.570673,0.011578,1.091911,976178249728.000000,0.242309
61354280412,3579.766113,1.570578,0.013243,1.086093,1522838011904.000000,0.281025
61354280414,3582.121338,1.570656,0.012620,1.087091,10777007226880.000000,0.539543
61354278972,3584.877197,1.570671,0.019842,1.088259,1015225384960.000000,0.245498
61354278973,3585.042480,1.570648,0.020006,1.088329,1054272454656.000000,0.248606
61354281527,3586.613770,1.570577,0.017475,1.088995,624754032640.000000,0.208816
61354281513,3591.472656,1.570535,0.016118,1.091055,3475194511360.000000,0.369987
61354278974,3592.752441,1.570543,0.018379,1.091598,702848303104.000000,0.217177
61354281719,3586.123291,1.570792,0.021740,1.088788,1522838011904.000000,0.281025
61354281726,3586.260742,1.570519,0.023078,1.088846,1093319589888.000000,0.251638
61354278975,3565.193604,1.570664,0.026296,1.079962,819989708800.000000,0.228628
61354281646,3568.497314,1.570734,0.026472,1.081351,3514241646592.000000,0.371367
61354285751,3566.829834,1.570522,0.028213,1.080650,78094254080.000000,0.104408
61354278991,3567.460938,1.570731,0.028049,1.080915,1132366790656.000000,0.254598
61354285757,3568.368652,1.570623,0.028287,1.081297,2811393212416.000000,0.344747
61354285758,3570.279297,1.570595,0.028535,1.082100,741895438336.000000,0.221127
61354285763,3569.140625,1.570557,0.029562,1.081621,819989708800.000000,0.228628
61354281739,3574.187012,1.570741,0.025878,1.083743,1991403634688.000000,0.307312
61354278977,3573.299561,1.570703,0.026607,1.083370,273329897472.000000,0.158522
61354285759,3571.644043,1.570538,0.028584,1.082674,898083979264.000000,0.235667
61354285764,3570.732178,1.570594,0.029368,1.082290,39047127040.000000,0.082869
61354285762,3571.936523,1.570768,0.029198,1.082797,117141389312.000000,0.119517
61354285783,3573.553223,1.570653,0.030023,1.083476,273329897472.000000,0.158522
61354281737,3575.046387,1.570759,0.026210,1.084104,195235643392.000000,0.141703
61354278992,3572.306396,1.570787,0.031803,1.082952,1600932282368.000000,0.285749
61354287011,3573.234375,1.570687,0.042644,1.083342,3787571593216.000000,0.380756
61354286029,3577.295410,1.570571,0.039149,1.085049,3436147376128.000000,0.368596
61354278993,3579.791016,1.570561,0.028835,1.086103,2850440347648.000000,0.346336
61354278995,3578.226562,1.570660,0.029613,1.085441,1405696606208.000000,0.273626
61354278994,3578.298096,1.570696,0.029582,1.085471,1288555200512.000000,0.265804
61354278999,3579.069336,1.570754,0.031809,1.085797,0.000000,0.000000
61354279000,3580.834717,1.570687,0.031778,1.086546,624754032640.000000,0.208816
61354279003,3578.183105,1.570761,0.039413,1.085423,117141389312.000000,0.119517
61354280276,3594.630127,1.570668,0.004930,1.092393,1171413925888.000000,0.257492
61354280274,3595.544434,1.570772,0.005206,1.092781,1991403634688.000000,0.307312
61354280275,3595.754150,1.570576,0.005695,1.092870,0.000000,0.000000
61354315721,3607.190430,1.570652,0.008229,1.097718,2186639179776.000000,0.317044
61354315722,3607.794922,1.570785,0.008632,1.097974,585706962944.000000,0.204371
61354280422,3594.413574,1.570548,0.012657,1.092302,702848303104.000000,0.217177
61354280423,3595.177002,1.570579,0.012716,1.092625,429518422016.000000,0.184298
61354280424,3596.316895,1.570702,0.012703,1.093108,1210461061120.000000,0.260322
61354280425,3597.546631,1.570718,0.012705,1.093630,741895438336.000000,0.221127
61354281537,3597.984131,1.570786,0.017898,1.093815,39047127040.000000,0.082869
61354281540,3596.407471,1.570599,0.018559,1.093147,1210461061120.000000,0.260322
61354279013,3612.314697,1.570530,0.000635,1.099890,3201864564736.000000,0.360021
61354315735,3610.452393,1.570632,0.006886,1.099100,1093319589888.000000,0.251638
61354315776,3614.177490,1.570664,0.011373,1.100684,1015225384960.000000,0.245498
61354316989,3617.492432,1.570622,0.018693,1.102101,117141389312.000000,0.119517
61354317134,3623.996338,1.570592,0.023706,1.104881,468565557248.000000,0.189722
61354285910,3600.541260,1.570760,0.033089,1.094899,468565557248.000000,0.189722
61354323934,3607.176270,1.570673,0.028938,1.097712,819989708800.000000,0.228628
61354279033,3606.023193,1.570681,0.030584,1.097223,663801167872.000000,0.213078
61354323936,3612.276123,1.570578,0.030532,1.099873,3045676023808.000000,0.354069
61354279034,3611.265137,1.570674,0.034402,1.099445,390471286784.000000,0.178535
61354324112,3609.740967,1.570739,0.036375,1.098799,819989708800.000000,0.228628
61354317147,3623.675781,1.570534,0.025691,1.104744,507612692480.000000,0.194852
61354317146,3623.994629,1.570610,0.025690,1.104880,3943760134144.000000,0.385920
61354317145,3624.227539,1.570544,0.024844,1.104979,702848303104.000000,0.217177
61354323963,3618.239746,1.570782,0.032493,1.102420,312377016320.000000,0.165737
61354324131,3613.942871,1.570585,0.039968,1.100583,2616157536256.000000,0.336574
61354325088,3615.515625,1.570583,0.046320,1.101256,39047127040.000000,0.082869
61354303556,3563.060791,1.570532,0.059631,1.079066,4568514035712.000000,0.405308
61354303558,3563.118896,1.570518,0.059906,1.079090,11401761390592.000000,0.549774
61354303559,3563.075684,1.570574,0.060111,1.079072,2381874987008.000000,0.326212
61354303557,3563.307861,1.570617,0.059844,1.079169,1600932282368.000000,0.285749
61354303560,3563.410889,1.570623,0.060546,1.079213,741895438336.000000,0.221127
61354303578,3563.885986,1.570688,0.062374,1.079412,1327602335744.000000,0.268462
61354303594,3568.244385,1.570670,0.062189,1.081245,819989708800.000000,0.228628
61354303593,3568.371826,1.570588,0.062351,1.081298,741895438336.000000,0.221127
61358473877,3566.870850,1.570541,0.073616,1.080667,898083979264.000000,0.235667
61358473897,3568.348877,1.570771,0.076947,1.081289,429518422016.000000,0.184298
61358473225,3567.785156,1.570753,0.084088,1.081052,937131114496.000000,0.239034
61358473245,3569.318604,1.570708,0.085115,1.081696,507612692480.000000,0.194852
61358473247,3564.430908,1.570568,0.089494,1.079641,6598965067776.000000,0.458161
61358473248,3564.362061,1.570775,0.090036,1.079613,859036844032.000000,0.232201
61358476871,3566.517822,1.570568,0.090318,1.080519,898083979264.000000,0.235667
61358477066,3569.517822,1.570667,0.095009,1.081780,429518422016.000000,0.184298
61358477083,3569.016357,1.570542,0.096009,1.081569,0.000000,0.000000
61358473249,3573.687988,1.570733,0.091058,1.083533,1366649470976.000000,0.271068
61358477084,3572.793213,1.570616,0.097720,1.083157,546659794944.000000,0.199725
61358477085,3574.516357,1.570645,0.097612,1.083881,1522838011904.000000,0.281025
61358473219,3583.871338,1.570717,0.076228,1.087833,780942573568.000000,0.224940
61358473229,3585.359375,1.570793,0.077726,1.088464,156188508160.000000,0.131546
61358473228,3585.356445,1.570754,0.078437,1.088462,1366649470976.000000,0.271068
61358473224,3585.474121,1.570535,0.078507,1.088512,429518422016.000000,0.184298
61358473227,3580.413818,1.570548,0.083352,1.086367,663801167872.000000,0.213078
61358474134,3580.875732,1.570597,0.083589,1.086563,1444743741440.000000,0.276136
61358473246,3581.371826,1.570747,0.083841,1.086773,1093319589888.000000,0.251638
61358476884,3581.661133,1.570744,0.089304,1.086896,468565557248.000000,0.189722
61358473250,3583.437500,1.570788,0.090077,1.087649,1015225384960.000000,0.245498
61358477141,3593.406250,1.570583,0.094677,1.091875,78094254080.000000,0.104408
61358477144,3592.304199,1.570787,0.097228,1.091408,702848303104.000000,0.217177
61354287175,3597.606445,1.570782,0.053383,1.093655,1600932282368.000000,0.285749
61354303645,3601.747314,1.570778,0.056047,1.095410,585706962944.000000,0.204371
61354303659,3595.366943,1.570566,0.062976,1.092706,507612692480.000000,0.194852
61354303784,3597.083984,1.570643,0.064218,1.093434,1093319589888.000000,0.251638
61358473216,3603.511963,1.570710,0.069637,1.096158,78094254080.000000,0.104408
61358473982,3604.787842,1.570644,0.070391,1.096699,78094254080.000000,0.104408
61358473983,3602.222900,1.570645,0.071005,1.095612,3201864564736.000000,0.360021
61358495156,3607.766846,1.570585,0.071163,1.097962,741895438336.000000,0.221127
61354348690,3613.326416,1.570711,0.056748,1.100320,0.000000,0.000000
61354325286,3622.737549,1.570550,0.053164,1.104343,1015225384960.000000,0.245498
61354348840,3622.488281,1.570656,0.063240,1.104236,585706962944.000000,0.204371
61358473251,3602.519531,1.570690,0.086883,1.095738,1366649470976.000000,0.271068
61358473316,3613.990234,1.570650,0.085855,1.100604,78094254080.000000,0.104408
61358473314,3619.060303,1.570538,0.084123,1.102771,702848303104.000000,0.217177
61358473317,3617.168701,1.570758,0.086131,1.101962,390471286784.000000,0.178535
61358473318,3616.406250,1.570689,0.086803,1.101636,624754032640.000000,0.208816
61358499049,3617.068359,1.570665,0.087528,1.101919,2069497905152.000000,0.311278
61358473319,3618.437744,1.570725,0.087654,1.102505,1757120823296.000000,0.294755
61358499054,3621.798584,1.570722,0.089964,1.103941,507612692480.000000,0.194852
61358473322,3622.253906,1.570793,0.091388,1.104136,819989708800.000000,0.228628
61358499056,3623.624268,1.570530,0.089461,1.104722,663801167872.000000,0.213078
61358500388,3618.132324,1.570546,0.097445,1.102374,3162817429504.000000,0.358551
61358499227,3619.952393,1.570522,0.096575,1.103152,1327602335744.000000,0.268462
61358499196,3622.560303,1.570607,0.092873,1.104267,78094254080.000000,0.104408
61358499199,3623.687256,1.570785,0.092643,1.104749,0.000000,0.000000
61358500390,3623.467529,1.570610,0.097049,1.104655,507612692480.000000,0.194852
61354315633,3625.562012,1.570558,0.000893,1.105550,468565557248.000000,0.189722
61354278912,3632.425293,1.570791,0.000741,1.108484,507612692480.000000,0.194852
61354315845,3631.866699,1.570570,0.008807,1.108245,780942573568.000000,0.224940
61354279015,3629.247559,1.570740,0.011223,1.107125,741895438336.000000,0.221127
61354315865,3629.213135,1.570534,0.011533,1.107111,741895438336.000000,0.221127
61354315863,3630.319336,1.570608,0.011619,1.107583,3084723159040.000000,0.355576
61354315864,3630.889893,1.570633,0.011638,1.107827,1366649470976.000000,0.271068
61354315657,3636.241455,1.570771,0.004540,1.110115,78094254080.000000,0.104408
61354315641,3637.490967,1.570734,0.003034,1.110649,273329897472.000000,0.158522
61354315656,3636.750244,1.570718,0.004394,1.110332,624754032640.000000,0.208816
61354317061,3627.027100,1.570728,0.013007,1.106176,1093319589888.000000,0.251638
61354317062,3629.240723,1.570666,0.013073,1.107122,117141389312.000000,0.119517
61354317186,3627.448486,1.570734,0.021188,1.106356,5739928092672.000000,0.437350
61354315655,3641.457520,1.570632,0.004078,1.112344,78094254080.000000,0.104408
61354317197,3643.932373,1.570706,0.021405,1.113402,741895438336.000000,0.221127
61354317217,3641.446045,1.570647,0.023468,1.112339,1600932282368.000000,0.285749
61354317218,3647.387451,1.570588,0.024284,1.114879,1757120823296.000000,0.294755
61354317200,3649.101318,1.570644,0.023868,1.115617,2147592044544.000000,0.315145
61354323943,3625.702637,1.570752,0.028947,1.105610,351424151552.000000,0.172373
61354324035,3635.522217,1.570675,0.027792,1.109807,39047127040.000000,0.082869
61354324179,3633.777832,1.570543,0.034086,1.109062,702848303104.000000,0.217177
61354324193,3632.657959,1.570745,0.039762,1.108583,976178249728.000000,0.242309
61354324191,3639.560303,1.570760,0.039280,1.111533,702848303104.000000,0.217177
61354279038,3640.518799,1.570789,0.043285,1.111943,702848303104.000000,0.217177
61354317219,3646.393311,1.570787,0.024860,1.114454,1171413925888.000000,0.257492
61354317222,3650.434814,1.570755,0.026460,1.116192,1210461061120.000000,0.260322
61354324561,3653.977783,1.570736,0.028039,1.117719,546659794944.000000,0.199725
61354324060,3648.947754,1.570611,0.033488,1.115551,1327602335744.000000,0.268462
61354324201,3640.952148,1.570772,0.039345,1.112128,702848303104.000000,0.217177
61354324204,3641.761719,1.570792,0.039614,1.112474,1366649470976.000000,0.271068
61354324203,3642.555908,1.570601,0.039816,1.112814,859036844032.000000,0.232201
61354324202,3643.277588,1.570733,0.039597,1.113122,1210461061120.000000,0.260322
61354279039,3645.407227,1.570635,0.044889,1.114033,1288555200512.000000,0.265804
61354279041,3645.659668,1.570600,0.046710,1.114140,1288555200512.000000,0.265804
61354279045,3646.653809,1.570626,0.047393,1.114565,859036844032.000000,0.232201
61354279046,3647.319336,1.570571,0.047592,1.114850,429518422016.000000,0.184298
61354279048,3648.052734,1.570551,0.048080,1.115165,2381874987008.000000,0.326212
61354324206,3653.139648,1.570746,0.038842,1.117358,1171413925888.000000,0.257492
61354324713,3655.600342,1.570711,0.037957,1.118419,585706962944.000000,0.204371
61354279047,3648.693359,1.570675,0.048043,1.115442,741895438336.000000,0.221127
61354279043,3652.140625,1.570641,0.046518,1.116927,0.000000,0.000000
61354317501,3658.999268,1.570525,0.016160,1.119884,702848303104.000000,0.217177
61354317513,3659.926758,1.570772,0.018285,1.120284,468565557248.000000,0.189722
61354317629,3659.673340,1.570585,0.021449,1.120174,741895438336.000000,0.221127
61354317656,3664.660889,1.570603,0.022534,1.122324,273329897472.000000,0.158522
61354317657,3667.552979,1.570688,0.023423,1.123571,78094254080.000000,0.104408
61354317683,3669.403564,1.570633,0.023779,1.124368,0.000000,0.000000
61354316434,3672.301758,1.570709,0.000474,1.125618,1093319589888.000000,0.251638
61354317686,3672.778809,1.570673,0.024467,1.125823,898083979264.000000,0.235667
61354317802,3680.273926,1.570549,0.024456,1.129054,2616157536256.000000,0.336574
61354324583,3663.533936,1.570697,0.030184,1.121838,1132366790656.000000,0.254598
61354324581,3666.422363,1.570765,0.030095,1.123083,663801167872.000000,0.213078
61354324578,3667.401855,1.570535,0.029530,1.123506,39047127040.000000,0.082869
61354324567,3668.318604,1.570539,0.028379,1.123901,585706962944.000000,0.204371
61354324568,3667.983154,1.570710,0.028746,1.123756,351424151552.000000,0.172373
61354324642,3670.827881,1.570544,0.028262,1.124982,937131114496.000000,0.239034
61354324644,3670.224609,1.570792,0.028538,1.124722,2108544909312.000000,0.313223
61354324582,3667.075928,1.570545,0.030942,1.123365,898083979264.000000,0.235667
61354324705,3666.061279,1.570713,0.035246,1.122928,1522838011904.000000,0.281025
61354324706,3667.623535,1.570644,0.036627,1.123601,1132366790656.000000,0.254598
61354324712,3657.398438,1.570751,0.037589,1.119194,663801167872.000000,0.213078
61354324700,3661.209717,1.570591,0.037655,1.120837,780942573568.000000,0.224940
61354324715,3662.834961,1.570731,0.038687,1.121537,937131114496.000000,0.239034
61354326034,3661.878662,1.570746,0.048180,1.121125,976178249728.000000,0.242309
61354279035,3665.799561,1.570763,0.039077,1.122815,234282778624.000000,0.150582
61354279037,3666.380371,1.570693,0.039246,1.123065,1249508065280.000000,0.263091
61354279036,3666.786133,1.570774,0.039373,1.123240,1171413925888.000000,0.257492
61354324729,3667.388184,1.570771,0.039026,1.123500,4099948675072.000000,0.390948
61354324731,3667.848389,1.570726,0.039624,1.123698,3240911699968.000000,0.361478
61354324733,3668.159912,1.570676,0.039684,1.123832,937131114496.000000,0.239034
61354324732,3668.082031,1.570796,0.039672,1.123799,390471286784.000000,0.178535
61354324790,3671.547119,1.570727,0.037324,1.125292,234282778624.000000,0.150582
61354324734,3668.075439,1.570705,0.039895,1.123796,1093319589888.000000,0.251638
61354324737,3669.312744,1.570785,0.040313,1.124329,546659794944.000000,0.199725
61354279050,3669.092285,1.570698,0.040773,1.124234,819989708800.000000,0.228628
61354279054,3668.673828,1.570539,0.041803,1.124054,195235643392.000000,0.141703
61354324736,3669.984131,1.570586,0.040140,1.124619,1639979417600.000000,0.288053
61354324735,3669.950195,1.570744,0.039916,1.124604,30144383156224.000000,0.760201
61354279057,3666.260010,1.570573,0.045493,1.123013,39047127040.000000,0.082869
61354326041,3665.739014,1.570534,0.046730,1.122789,1483790876672.000000,0.278602
61354326059,3666.202637,1.570641,0.047081,1.122989,507612692480.000000,0.194852
61354325871,3667.281982,1.570721,0.046533,1.123454,3397100240896.000000,0.367194
61354279059,3671.732178,1.570697,0.045472,1.125372,33619577929728.000000,0.788359
61354325872,3668.683105,1.570788,0.046458,1.124058,624754032640.000000,0.208816
61354324783,3678.081055,1.570704,0.035787,1.128109,898083979264.000000,0.235667
61354324658,3683.820312,1.570631,0.033214,1.130590,0.000000,0.000000
61354324786,3684.379150,1.570708,0.033495,1.130833,702848303104.000000,0.217177
61354324791,3679.038574,1.570647,0.038616,1.128522,8238944223232.000000,0.493345
61354325950,3676.643555,1.570534,0.044935,1.127489,39047127040.000000,0.082869
61354324794,3683.738770,1.570660,0.040055,1.130554,546659794944.000000,0.199725
61354325934,3684.387939,1.570605,0.040555,1.130836,937131114496.000000,0.239034
61354325927,3684.710938,1.570649,0.042764,1.130977,1522838011904.000000,0.281025
61354326112,3680.534180,1.570784,0.048358,1.129166,546659794944.000000,0.199725
61354279044,3627.926025,1.570614,0.053837,1.106560,429518422016.000000,0.184298
61354348694,3625.267334,1.570546,0.056807,1.105424,624754032640.000000,0.208816
61354348696,3631.719971,1.570754,0.058397,1.108182,702848303104.000000,0.217177
61354348764,3638.389160,1.570786,0.056104,1.111033,819989708800.000000,0.228628
61354348790,3640.356689,1.570630,0.058921,1.111874,663801167872.000000,0.213078
61354279096,3630.644043,1.570762,0.067686,1.107722,1991403634688.000000,0.307312
61358473281,3632.001221,1.570723,0.069525,1.108302,859036844032.000000,0.232201
61354348900,3636.791260,1.570707,0.062029,1.110350,859036844032.000000,0.232201
61354348902,3638.138916,1.570768,0.061882,1.110926,1679026552832.000000,0.290321
61354348901,3638.718262,1.570766,0.061671,1.111173,0.000000,0.000000
61354348793,3644.159424,1.570739,0.060091,1.113499,390471286784.000000,0.178535
61354348777,3646.193848,1.570691,0.056680,1.114369,1718073688064.000000,0.292555
61354348779,3650.875488,1.570540,0.056235,1.116382,702848303104.000000,0.217177
61354348778,3651.883545,1.570694,0.056320,1.116817,1561885147136.000000,0.283406
61354348912,3644.840820,1.570561,0.062141,1.113790,351424151552.000000,0.172373
61358473284,3646.537598,1.570792,0.069411,1.114516,1210461061120.000000,0.260322
61354279097,3649.107910,1.570795,0.065021,1.115620,624754032640.000000,0.208816
61358473292,3625.788086,1.570683,0.083152,1.105647,351424151552.000000,0.172373
61358473294,3636.557617,1.570758,0.081939,1.110250,702848303104.000000,0.217177
61358473293,3637.000000,1.570674,0.080084,1.110439,507612692480.000000,0.194852
61358473323,3628.851074,1.570527,0.093163,1.106956,663801167872.000000,0.213078
61358499224,3627.793701,1.570642,0.093778,1.106504,1639979417600.000000,0.288053
61358499234,3628.141846,1.570562,0.094079,1.106653,390471286784.000000,0.178535
61358500403,3628.772949,1.570712,0.097608,1.106922,1210461061120.000000,0.260322
61358499238,3630.037109,1.570563,0.094963,1.107463,2303780716544.000000,0.322607
61358500399,3629.653320,1.570764,0.097588,1.107299,585706962944.000000,0.204371
61358473320,3635.292725,1.570608,0.088694,1.109709,1171413925888.000000,0.257492
61358473324,3637.745361,1.570727,0.091987,1.110758,78094254080.000000,0.104408
61358500400,3639.479248,1.570598,0.096202,1.111499,351424151552.000000,0.172373
61358499132,3652.838135,1.570661,0.082772,1.117228,273329897472.000000,0.158522
61358499356,3650.688721,1.570776,0.093856,1.116302,0.000000,0.000000
61354279060,3660.386719,1.570705,0.052103,1.120482,0.000000,0.000000
61354279098,3662.798340,1.570640,0.060181,1.121521,780942573568.000000,0.224940
61354326114,3675.154297,1.570545,0.049224,1.126847,1952356499456.000000,0.305290
61354349509,3679.589844,1.570618,0.063922,1.128759,0.000000,0.000000
61354349569,3679.723389,1.570546,0.063527,1.128817,468565557248.000000,0.189722
61358499133,3656.727051,1.570524,0.083830,1.118904,702848303104.000000,0.217177
61358473298,3664.497314,1.570545,0.074653,1.122254,78094254080.000000,0.104408
61358499147,3656.291016,1.570783,0.086914,1.118716,0.000000,0.000000
61358473321,3657.728516,1.570723,0.087192,1.119336,937131114496.000000,0.239034
61358499148,3659.144043,1.570659,0.087182,1.119946,1132366790656.000000,0.254598
61358499330,3660.985840,1.570544,0.092078,1.120740,663801167872.000000,0.213078
61358499860,3664.439209,1.570728,0.091069,1.122229,234282778624.000000,0.150582
61358499864,3669.168945,1.570604,0.091305,1.124267,1093319589888.000000,0.251638
61358499862,3669.997559,1.570612,0.091213,1.124624,937131114496.000000,0.239034
61358473304,3685.997070,1.570752,0.076198,1.131536,1483790876672.000000,0.278602
61358496097,3685.931885,1.570535,0.078848,1.131507,1639979417600.000000,0.288053
61358496098,3686.203613,1.570599,0.078895,1.131626,3084723159040.000000,0.355576
61358496099,3686.459229,1.570723,0.078740,1.131737,1327602335744.000000,0.268462
61358473307,3687.315918,1.570652,0.079173,1.132109,351424151552.000000,0.172373
61358499787,3672.624756,1.570728,0.086994,1.125757,0.000000,0.000000
61358499870,3686.855469,1.570651,0.089740,1.131909,312377016320.000000,0.165737
61354321110,3698.924805,1.570621,0.000028,1.137155,780942573568.000000,0.224940
61354321111,3700.734619,1.570730,0.000783,1.137942,859036844032.000000,0.232201
61354317795,3692.224854,1.570795,0.022756,1.134243,468565557248.000000,0.189722
61354317797,3692.634521,1.570607,0.022781,1.134421,117141389312.000000,0.119517
61354321857,3695.719727,1.570600,0.021280,1.135762,780942573568.000000,0.224940
61354321732,3697.404297,1.570599,0.019281,1.136494,624754032640.000000,0.208816
61354321242,3708.960205,1.570734,0.007403,1.141517,0.000000,0.000000
61354321249,3711.038574,1.570691,0.007537,1.142421,976178249728.000000,0.242309
61354321261,3717.775879,1.570667,0.009479,1.145355,1327602335744.000000,0.268462
61354279018,3713.371826,1.570719,0.018889,1.143435,468565557248.000000,0.189722
61354279027,3707.742188,1.570776,0.026128,1.140988,859036844032.000000,0.232201
61354329342,3706.529541,1.570562,0.031376,1.140461,1952356499456.000000,0.305290
61354279028,3714.643799,1.570690,0.026147,1.143988,1639979417600.000000,0.288053
61354329363,3718.089111,1.570587,0.032355,1.145492,585706962944.000000,0.204371
61354279064,3705.503418,1.570790,0.045693,1.140015,780942573568.000000,0.224940
